,id,name,type,domain,stripe_customer_id,stripe_subscription_id,company_id,required_credits_annual,customer_id,mrr_cents,current_annual_revenue
1000,co_d08c8841-d8e3-4c0f-a624-b599379dc96c,Bauman Rare Books,IN_HOUSE,baumanrarebooks.com,cus_Sdxdx04fKTmLj9,sub_1Rig0bKojVEYZPlX1ivpDMdr,co_d08c8841-d8e3-4c0f-a624-b599379dc96c,18.0,cus_Sdxdx04fKTmLj9,8900.0,1068.0
1001,co_d08cf987-d0f2-4d01-8849-4883aeae5362,ATMO CLUB,IN_HOUSE,atmoclub.de,cus_SwYimkuMDRGNaI,sub_1S0fd9KojVEYZPlXClE2rSCm,co_d08cf987-d0f2-4d01-8849-4883aeae5362,75.0,cus_SwYimkuMDRGNaI,8900.0,1068.0
1002,co_d0b4b746-07fb-44a3-983c-754d7bddea99,Italo,IN_HOUSE,italotreno.com,cus_SLq3EB15WSUM0j,sub_1RazZLKojVEYZPlXYnVXklh3,co_d0b4b746-07fb-44a3-983c-754d7bddea99,423.0,cus_SLq3EB15WSUM0j,598800.0,71856.0
1003,co_d0fce363-e009-4c81-a3de-90cec41b0c6b,One Cloud Inc,AGENCY,onecloudmedia.com,cus_SziktkF7RZRqi8,sub_1S3jJrKojVEYZPlXjk4uqiaF,co_d0fce363-e009-4c81-a3de-90cec41b0c6b,30.0,cus_SziktkF7RZRqi8,8900.0,1068.0
1004,co_d10f0e95-eb23-4509-a14a-89c7f6380ae4,Buzz,AGENCY,altanalytica.com,cus_T576w2Cdk7pUSZ,sub_1S8wtuKojVEYZPlXoP0szJme,co_d10f0e95-eb23-4509-a14a-89c7f6380ae4,15.0,,,0.0
1005,co_d1540b02-a23f-4167-b2bb-7568ae5e688d,Angeline,AGENCY,firstpagedigital.sg,cus_T4PtwqmojZCPUU,sub_1S8H4tKojVEYZPlXYwsgumgP,co_d1540b02-a23f-4167-b2bb-7568ae5e688d,48.0,,,0.0
1006,co_d1ca6105-5391-44b1-873f-090f6870140d,Parim,IN_HOUSE,parim.co,cus_Sg9xlLGdKCwT0u,sub_1RnFtbKojVEYZPlXxWJksolA,co_d1ca6105-5391-44b1-873f-090f6870140d,294.0,cus_Sg9xlLGdKCwT0u,19900.0,2388.0
1007,co_d1e17a25-eb47-461b-a3d0-1b3ee3763894,Bildstark,AGENCY,bildstark.de,cus_T5MVYQdPdN6qD6,sub_1S9C1UKojVEYZPlXy95cKMRr,co_d1e17a25-eb47-461b-a3d0-1b3ee3763894,30.0,,,0.0
1008,co_d211cbdd-ccb0-4341-8fd4-9729466a4c4d,ximea,AGENCY,ximea.com,cus_SPLyHXNkLaXCYu,sub_1RUXHpKojVEYZPlXT3uQhbk3,co_d211cbdd-ccb0-4341-8fd4-9729466a4c4d,30.0,cus_SPLyHXNkLaXCYu,8900.0,1068.0
1009,co_d29d5af1-a858-4175-9b2a-34dce2590746,TIpi Group,AGENCY,tipigroup.com,cus_S2l0Z95ldGbZrp,sub_1R8fUlKojVEYZPlXWxkgAQLw,co_d29d5af1-a858-4175-9b2a-34dce2590746,4413.0,cus_S2l0Z95ldGbZrp,45000.0,5400.0
1010,co_d2ca3a36-b8c3-4fd5-8b03-1b72bf74c6f1,Omnisent,IN_HOUSE,omnisent.ai,cus_T6fACZKzebk3It,sub_1SARtLKojVEYZPlXaCeOw1aE,co_d2ca3a36-b8c3-4fd5-8b03-1b72bf74c6f1,114.0,cus_T6fACZKzebk3It,19900.0,2388.0
1011,co_d3747fae-c979-4dbd-ba76-45c51c5b90f1,GeloMyrtol forte,IN_HOUSE,gelomyrtol-forte.de,cus_SwXcG3vmo9H6in,sub_1SA7XqKojVEYZPlXy2dzeTlW,co_d3747fae-c979-4dbd-ba76-45c51c5b90f1,75.0,,,0.0
1012,co_d3769b21-ecda-4ae3-a261-e9ef09763623,Sephora,IN_HOUSE,serphora.com,cus_StLkxNkPEs3KZz,sub_1RxZ3VKojVEYZPlXvhGFcqlM,co_d3769b21-ecda-4ae3-a261-e9ef09763623,300.0,cus_StLkxNkPEs3KZz,19900.0,2388.0
1013,co_d390821e-deb1-4c09-91b2-ac589f0c7628,eigenheads,IN_HOUSE,eigenheads.com,cus_T4RhiXJQplq0z7,sub_1S8IqdKojVEYZPlXhTWK2WKN,co_d390821e-deb1-4c09-91b2-ac589f0c7628,24.0,,,0.0
1014,co_d3af8a82-8b9f-47ba-a755-6da5ea5967ad,Podbase,IN_HOUSE,podbase.com,cus_T2W5yKizmJzd42,sub_1S6UBvKojVEYZPlXFzGHewCI,co_d3af8a82-8b9f-47ba-a755-6da5ea5967ad,75.0,cus_T2W5yKizmJzd42,8900.0,1068.0
1015,co_d3b17f27-8f3a-4491-84e7-aaa9a97fde7c,Avenue Z,AGENCY,avenuez.com,cus_S4IMJMR9CFwdio,sub_1RA9ljKojVEYZPlXRROSWMEU,co_d3b17f27-8f3a-4491-84e7-aaa9a97fde7c,330.0,cus_S4IMJMR9CFwdio,12000.0,1440.0
1016,co_d3db7b42-b9ae-49bc-868c-4fe3f1346ed3,Myra Security,IN_HOUSE,myrasecurity.com,cus_SifwzgrTzBLqSn,sub_1RnFEqKojVEYZPlXvIJXaVRu,co_d3db7b42-b9ae-49bc-868c-4fe3f1346ed3,60.0,cus_SifwzgrTzBLqSn,19900.0,2388.0
1017,co_d4114aa0-c730-4959-b250-4448ae8461a8,AMA,IN_HOUSE,ama.ab.ca,cus_Sx4HoAUuvFaxFo,sub_1S1A8eKojVEYZPlXyMorwoAd,co_d4114aa0-c730-4959-b250-4448ae8461a8,324.0,cus_Sx4HoAUuvFaxFo,10950.0,1314.0
1018,co_d4224248-b582-40c9-bbd7-ba62380e9875,Yellowball,AGENCY,weareyellowball.com,cus_SdRO5Zv2gK1MJf,sub_1RiAZCKojVEYZPlXhWOP99le,co_d4224248-b582-40c9-bbd7-ba62380e9875,102.0,cus_SdRO5Zv2gK1MJf,8900.0,1068.0
1019,co_d42393cd-ad5b-4538-8eff-4eba5eb6084c,Scandiweb,AGENCY,scandiweb.com,cus_RyDgy1gptDAZzu,sub_1R4HEwKojVEYZPlXSfytMWLo,co_d42393cd-ad5b-4538-8eff-4eba5eb6084c,114.0,cus_RyDgy1gptDAZzu,6000.0,720.0
1020,co_d42b0faa-dfca-437a-b15e-c2ddf284d6a4,hp praski,IN_HOUSE,hp-praski.de,cus_SyQ8EMUhBDil21,sub_1S2TNCKojVEYZPlXIlKuOLtP,co_d42b0faa-dfca-437a-b15e-c2ddf284d6a4,18.0,cus_SyQ8EMUhBDil21,8900.0,1068.0
1021,co_d44363ee-f6c8-4114-bf96-4977de136186,homestra,IN_HOUSE,homestra.com,cus_S842JjMrpFjnoI,sub_1RfyNuKojVEYZPlXfV7Fxmch,co_d44363ee-f6c8-4114-bf96-4977de136186,24.0,cus_S842JjMrpFjnoI,8900.0,1068.0
1022,co_d4728073-feb8-4399-b06e-599628399e61,Storiebox,IN_HOUSE,storiebox.com,cus_SdqTev8Bx47wTA,sub_1RiZ4sKojVEYZPlXd33YzUoF,co_d4728073-feb8-4399-b06e-599628399e61,18.0,cus_SdqTev8Bx47wTA,8900.0,1068.0
1023,co_d49118f5-124b-4019-bfe4-b0f189d429c9,Solo,IN_HOUSE,solo.io,cus_SzdotsVG1vSnYr,sub_1S3eYWKojVEYZPlXCJVwJdmR,co_d49118f5-124b-4019-bfe4-b0f189d429c9,72.0,cus_SzdotsVG1vSnYr,8900.0,1068.0
1024,co_d49999b4-c798-472b-a8e2-ba39a985388e,Cafe Spice,IN_HOUSE,cafespice.com,cus_SwFE77WdPkKiIX,sub_1S0MmdKojVEYZPlXWNmY0gOG,co_d49999b4-c798-472b-a8e2-ba39a985388e,63.0,cus_SwFE77WdPkKiIX,8900.0,1068.0
1025,co_d53fa515-b7af-4e75-8702-c8eed21d6f42,Bkomm GmbH,AGENCY,bkomm.media,cus_SpRyO9202KwVrc,sub_1RtnJTKojVEYZPlXFaLdKZ47,co_d53fa515-b7af-4e75-8702-c8eed21d6f42,18.0,cus_SpRyO9202KwVrc,9000.0,1080.0
1026,co_d59d8630-de19-4521-8851-6eaf24ee34fe,Semrush,IN_HOUSE,semrush.com,cus_Ss3YKsykJzhDlL,sub_1RwJRqKojVEYZPlXgwgUdVyg,co_d59d8630-de19-4521-8851-6eaf24ee34fe,18.0,,,0.0
1027,co_d6202a80-4db0-4650-b11c-8da0effff5c3,Ken & Dana Design ,IN_HOUSE,kenanddanadesign.com,cus_SzeL86L7fU3Qvb,sub_1S3f48KojVEYZPlXvVd72h3R,co_d6202a80-4db0-4650-b11c-8da0effff5c3,15.0,cus_SzeL86L7fU3Qvb,8900.0,1068.0
1028,co_d64f7511-a8b3-4675-9029-2e91bd6a1ae0,The Electric Car Scheme,IN_HOUSE,electriccarscheme.com,cus_Sau0dafWRDcYeF,sub_1RfiDUKojVEYZPlX9Z7urKXH,co_d64f7511-a8b3-4675-9029-2e91bd6a1ae0,261.0,cus_Sau0dafWRDcYeF,19900.0,2388.0
1029,co_d65327c9-1823-40ed-87a3-68c31fbdc7c3,more life,AGENCY,morelife-team.com,cus_SO1WyFUKjAwsb6,sub_1RTFVuKojVEYZPlXeDLbCXww,co_d65327c9-1823-40ed-87a3-68c31fbdc7c3,111.0,cus_SO1WyFUKjAwsb6,8900.0,1068.0
1030,co_d6534863-ab18-4268-881c-db3f45235aed,Worksuite,IN_HOUSE,worksuite.com,cus_SRBUOFBdGHfjd0,sub_1RWioAKojVEYZPlXyEO4R2et,co_d6534863-ab18-4268-881c-db3f45235aed,75.0,cus_SRBUOFBdGHfjd0,8900.0,1068.0
1031,co_d6827b1e-743c-4450-b339-43acf0ca7a20,John Burns Research and Consulting,IN_HOUSE,jbrec.com,cus_SdyQebDhZrfkMY,sub_1RqdLJKojVEYZPlXN8rpBbZ3,co_d6827b1e-743c-4450-b339-43acf0ca7a20,75.0,cus_SdyQebDhZrfkMY,8900.0,1068.0
1032,co_d6870100-2c6b-4857-8eda-b2fd0888fc10,Blink,IN_HOUSE,joinblink.com,cus_Sdbt7BITSMYvPw,sub_1RiKhcKojVEYZPlXg7IP0eih,co_d6870100-2c6b-4857-8eda-b2fd0888fc10,57.0,cus_Sdbt7BITSMYvPw,8900.0,1068.0
1033,co_d6aa8fbc-608e-45bd-8c40-2ffe3cad2aa1,addi,IN_HOUSE,addi.de,cus_T4pQcbGoVcLEY2,sub_1S8gMCKojVEYZPlXAE1BtHzs,co_d6aa8fbc-608e-45bd-8c40-2ffe3cad2aa1,48.0,,,0.0
1034,co_d6b202b1-27d0-4bbf-902d-91a5255d0416,Homair,IN_HOUSE,homair.com,cus_SjAvsl3Y5WlPFO,sub_1RniaQKojVEYZPlXC0wy81Ky,co_d6b202b1-27d0-4bbf-902d-91a5255d0416,51.0,cus_SjAvsl3Y5WlPFO,19900.0,2388.0
1035,co_d6c96343-8fd9-4ec6-8718-3266487e4f67,Nune,IN_HOUSE,nunenune.com,cus_T6JgQaegzvznvl,sub_1SA74hKojVEYZPlXFhOHDn2X,co_d6c96343-8fd9-4ec6-8718-3266487e4f67,24.0,,,0.0
1036,co_d6e88d53-90c3-4938-80a5-f2dc65e4400a,Signal & Light,AGENCY,signalandlight.io,cus_T5pmP9Nqy28wXs,sub_1S9e7UKojVEYZPlXDTMC8dGj,co_d6e88d53-90c3-4938-80a5-f2dc65e4400a,54.0,,,0.0
1037,co_d703653b-6fd2-4eae-9e48-417182056bcf,XIAG,AGENCY,xiag.ch,cus_SriXXmcB1haCjJ,sub_1Rw0OnKojVEYZPlXQLT9QSfd,co_d703653b-6fd2-4eae-9e48-417182056bcf,210.0,cus_SriXXmcB1haCjJ,8900.0,1068.0
1038,co_d7134a47-b3c1-44f6-8887-cbb52cf17185,Start,AGENCY,start-seo.co.il,cus_SaoB79bxtzLwoO,sub_1RfcZ9KojVEYZPlXuW59H7vt,co_d7134a47-b3c1-44f6-8887-cbb52cf17185,300.0,cus_SaoB79bxtzLwoO,9950.0,1194.0
1039,co_d7314ed9-a69a-42db-9285-efe6018a5da7,Pino ,IN_HOUSE,pinoshop.de,cus_Sgyen9SFIUbFqz,sub_1RlaicKojVEYZPlXe6u1yfRe,co_d7314ed9-a69a-42db-9285-efe6018a5da7,141.0,cus_Sgyen9SFIUbFqz,19900.0,2388.0
1040,co_d75fa1f5-ad62-4c90-89fd-6de7b1b8ad09,Hello Audio,IN_HOUSE,helloaudio.fm,cus_T078WWjZW9Oujy,sub_1S46vKKojVEYZPlX2fbI6t0W,co_d75fa1f5-ad62-4c90-89fd-6de7b1b8ad09,75.0,cus_T078WWjZW9Oujy,8900.0,1068.0
1041,co_d76ea89d-7e41-4dcb-853a-ce6e13f6e6fe,Seer Interactive,AGENCY,seerinteractive.com,cus_SMja2jl2tfEgOu,sub_1RS099KojVEYZPlXFfgXNbyb,co_d76ea89d-7e41-4dcb-853a-ce6e13f6e6fe,4200.0,cus_SMja2jl2tfEgOu,196560.0,23587.2
1042,co_d78571ef-6255-4787-875d-f518e95b6a64,Mary Technology,IN_HOUSE,marytechnology.com,cus_SeosFA9TLEav2S,sub_1RjVJ8KojVEYZPlX9QKGulWc,co_d78571ef-6255-4787-875d-f518e95b6a64,18.0,cus_SeosFA9TLEav2S,8900.0,1068.0
1043,co_d7d4f1cf-40b0-46e2-a47f-057eddfbcbe2,DG Growth Partners,AGENCY,dggrowthpartners.com,cus_T2LOJP4jwEOpVd,sub_1S6GiFKojVEYZPlX0gUKFRDL,co_d7d4f1cf-40b0-46e2-a47f-057eddfbcbe2,297.0,cus_T2LOJP4jwEOpVd,19900.0,2388.0
1044,co_d7dc26c2-9890-45c8-84b2-ede5f09e402f,Aries Solutions,IN_HOUSE,ariessolutions.io,cus_SvysyrsvvwXnra,sub_1S06vQKojVEYZPlXHzmntvQ6,co_d7dc26c2-9890-45c8-84b2-ede5f09e402f,21.0,cus_SvysyrsvvwXnra,8900.0,1068.0
1045,co_d7fbc5f1-a10e-4024-b6e5-ad2a00e36f8c,Tulip,IN_HOUSE,tulip.co,cus_SB6a7S4DuuF7Ii,sub_1RGkN1KojVEYZPlXAVRdFLoS,co_d7fbc5f1-a10e-4024-b6e5-ad2a00e36f8c,186.0,cus_SB6a7S4DuuF7Ii,202900.0,24348.0
1046,co_d8195be2-8911-4c4c-a540-47f654a31883,Better Sell Online,AGENCY,bettersellonline.de,cus_S6v5Lbwy4qf0bx,sub_1RChFEKojVEYZPlXZ0YVyNMo,co_d8195be2-8911-4c4c-a540-47f654a31883,195.0,cus_S6v5Lbwy4qf0bx,6000.0,720.0
1047,co_d83a7d37-cc18-4ce0-8d61-82884933e538,Return Consulting,AGENCY,return-consulting.com,cus_SLu2PPN58nXIZ3,sub_1RRCW0KojVEYZPlX7ZpCE8k5,co_d83a7d37-cc18-4ce0-8d61-82884933e538,681.0,cus_SLu2PPN58nXIZ3,20000.0,2400.0
1048,co_d89fc385-40d6-44fc-82ae-1bf8ed605ed7,Productive,IN_HOUSE,productive.io,cus_STim9ToEZXwpnS,sub_1RYlL4KojVEYZPlXCUmrV8ti,co_d89fc385-40d6-44fc-82ae-1bf8ed605ed7,300.0,cus_STim9ToEZXwpnS,19900.0,2388.0
1049,co_d8b377bf-bc0f-4bf2-8b11-2975db947b1e,Yugo,IN_HOUSE,yugo.com,cus_T4SguCetyo2xfx,sub_1S8JnmKojVEYZPlXInSRLPqZ,co_d8b377bf-bc0f-4bf2-8b11-2975db947b1e,15.0,,,0.0
1050,co_d8e2b264-2954-43e9-904e-afa792ee78ef,Captain Words,AGENCY,captainwords.com,cus_SbBtHqEcSDQ5jk,sub_1RfzVUKojVEYZPlXDKpbd6nO,co_d8e2b264-2954-43e9-904e-afa792ee78ef,0.0,cus_SbBtHqEcSDQ5jk,8900.0,1068.0
1051,co_d8f2852e-4aef-4dc4-82e7-0a1dee10b054,Tepia ,IN_HOUSE,tepia.co,cus_So9LwfH8pZV733,sub_1RvgIqKojVEYZPlXO5DyUjqK,co_d8f2852e-4aef-4dc4-82e7-0a1dee10b054,63.0,cus_So9LwfH8pZV733,8900.0,1068.0
1052,co_d8f8180f-fb17-4d84-b7a3-aef053abf923,Mayer Bedachung,IN_HOUSE,mayerbedachungen.de,cus_T6iKztJGIu7ntq,sub_1SAUvFKojVEYZPlXpK6viOkk,co_d8f8180f-fb17-4d84-b7a3-aef053abf923,21.0,,,0.0
1053,co_d99cbbb7-2854-4abe-902c-3d0b710d3915,Glaut,IN_HOUSE,glaut.com,cus_T6LmKolqRwPe5D,sub_1SA96kKojVEYZPlXwerD7Jms,co_d99cbbb7-2854-4abe-902c-3d0b710d3915,75.0,,,0.0
1054,co_d9c039cf-f7e8-4af2-9a81-c1f75d9f82e6,Elastic,AGENCY,elastic.co,cus_SyuAvwSv0NxvGM,sub_1S2wNDKojVEYZPlXpoLTcgCN,co_d9c039cf-f7e8-4af2-9a81-c1f75d9f82e6,15.0,,,0.0
1055,co_da012d6a-e477-4596-b1c4-b0d65598af30,Equiti,IN_HOUSE,equiti.com,cus_SmDPLxKDxCZBp2,sub_1S7t7sKojVEYZPlXeoOi1PRA,co_da012d6a-e477-4596-b1c4-b0d65598af30,96.0,cus_SmDPLxKDxCZBp2,19900.0,2388.0
1056,co_da28531c-dbde-4fee-b8f3-9a60ac19d15b,Gymdesk,IN_HOUSE,gymdesk.com,cus_SzKJFDwrz4MX9B,sub_1S7hcbKojVEYZPlXxKWjeABo,co_da28531c-dbde-4fee-b8f3-9a60ac19d15b,100.0,cus_SzKJFDwrz4MX9B,24800.0,2976.0
1057,co_da2f3c0b-b7e3-427b-965a-5f0f17af608a,GPT Insights,IN_HOUSE,gpt-insights.de,cus_SJnC0xzHx6AUyA,sub_1RrHQEKojVEYZPlX7y8pR7wq,co_da2f3c0b-b7e3-427b-965a-5f0f17af608a,0.0,cus_SJnC0xzHx6AUyA,9950.0,1194.0
1058,co_da4cc040-5080-4bc0-ab03-0a3134d3436c,Sinecon,IN_HOUSE,sinecon.eu,cus_SlHuAGt8a9Ckdi,sub_1RplMNKojVEYZPlXWCOUwyAm,co_da4cc040-5080-4bc0-ab03-0a3134d3436c,18.0,cus_SlHuAGt8a9Ckdi,8900.0,1068.0
1059,co_da5f67f0-2e2b-4b62-986c-f2c8ac61118d,simplyblock,IN_HOUSE,simplyblock.io,cus_T6HTvb4mluQodh,sub_1SA4ynKojVEYZPlXpXLkt6ZW,co_da5f67f0-2e2b-4b62-986c-f2c8ac61118d,24.0,,,0.0
1060,co_da66f9d3-dd7d-4ab5-962b-85730aee1530,The Dorm,IN_HOUSE,thedorm.com,cus_T0nvPG8CCOKPkz,sub_1S4mNNKojVEYZPlX6KGP46sc,co_da66f9d3-dd7d-4ab5-962b-85730aee1530,15.0,cus_T0nvPG8CCOKPkz,8900.0,1068.0
1061,co_da6e66fa-53a1-4878-8caf-0399e92bd21a,refficience,AGENCY,refficience.com,cus_SQowAcefaO5PCl,sub_1RVxKFKojVEYZPlXnkjQE0WK,co_da6e66fa-53a1-4878-8caf-0399e92bd21a,105.0,cus_SQowAcefaO5PCl,9950.0,1194.0
1062,co_da9411fc-f64b-4fec-a716-08f9ad360493,a11 global,AGENCY,a11.global,cus_SwswDwJ9V02ZDk,sub_1S0zCOKojVEYZPlXfaPfCyBt,co_da9411fc-f64b-4fec-a716-08f9ad360493,120.0,cus_SwswDwJ9V02ZDk,5000.0,600.0
1063,co_da9c2420-6e49-4810-8f31-20aff9736ddd,Bodenrichtwerte Deutschland,IN_HOUSE,bodenrichtwerte-deutschland.de,cus_T6f1JhdCgwmh5L,sub_1SARrMKojVEYZPlXN5C07W4h,co_da9c2420-6e49-4810-8f31-20aff9736ddd,21.0,,,0.0
1064,co_dad66da0-ef66-4927-93bc-8c3ef4165cb2,Happy Cog,AGENCY,happycog.com,cus_Sr4trrdCmHTY29,sub_1RvMl2KojVEYZPlXfPTCveaB,co_dad66da0-ef66-4927-93bc-8c3ef4165cb2,63.0,cus_Sr4trrdCmHTY29,8900.0,1068.0
1065,co_dadec8e9-f77a-4b9e-a329-f2b2c3e62816,Linkspiel,AGENCY,linkspiel.de,cus_RwPQGQNkT3jQPk,sub_1R2Wc6KojVEYZPlXZDSv9DQ7,co_dadec8e9-f77a-4b9e-a329-f2b2c3e62816,518.0,cus_RwPQGQNkT3jQPk,10800.0,1296.0
1066,co_db8f137f-6a3f-4ca2-8b88-a72f35eeb897,3viertel Online Marketing,AGENCY,3viertel.com,cus_SeeCi2UEgBfKOO,sub_1RjKuMKojVEYZPlXSmk7yZ5I,co_db8f137f-6a3f-4ca2-8b88-a72f35eeb897,156.0,cus_SeeCi2UEgBfKOO,5000.0,600.0
1067,co_dbf094a0-7308-4b2f-9e23-922a4b232b99,interactive tools GmbH,IN_HOUSE,interactive-tools.de,cus_SyRCfD0qjAfC11,sub_1S2UjFKojVEYZPlXAZEtMfDO,co_dbf094a0-7308-4b2f-9e23-922a4b232b99,63.0,cus_SyRCfD0qjAfC11,28800.0,3456.0
1068,co_dc41984f-e1ba-49fe-a8e7-4087803aac09,Rablab,AGENCY,rablab.ca,cus_Sqq6N1BoT2jSsc,sub_1Rv8QjKojVEYZPlXUte7zXyM,co_dc41984f-e1ba-49fe-a8e7-4087803aac09,75.0,cus_Sqq6N1BoT2jSsc,8900.0,1068.0
1069,co_dc419cde-f6d0-4e76-9fb0-b848dca66be9,Webstars Ltd,AGENCY,webstarsltd.com,cus_SzXnotU1IzCcgJ,sub_1S3Z3SKojVEYZPlXDFu7BykQ,co_dc419cde-f6d0-4e76-9fb0-b848dca66be9,75.0,cus_SzXnotU1IzCcgJ,8900.0,1068.0
1070,co_dd6d2ede-37b0-43cf-812f-7caf687cf384,Stacksy,AGENCY,stacksy.nl,cus_SCB8gcFTVnIUgr,sub_1RHmmWKojVEYZPlXxDRKN0sf,co_dd6d2ede-37b0-43cf-812f-7caf687cf384,66.0,cus_SCB8gcFTVnIUgr,9000.0,1080.0
1071,co_ddbe4f9b-75cc-4399-8c00-21c493230e7d,Zerion,IN_HOUSE,zerion.io,cus_SPIZ1txWwPaHfO,sub_1RUTy5KojVEYZPlXQfsXB4NT,co_ddbe4f9b-75cc-4399-8c00-21c493230e7d,225.0,cus_SPIZ1txWwPaHfO,16700.0,2004.0
1072,co_ddc1951c-920f-4772-8f8c-c9a4ddb85124,Matador AI,IN_HOUSE,matador.ai,cus_T3pWDP4DLyCAw9,sub_1S7i9AKojVEYZPlX59gyVoHL,co_ddc1951c-920f-4772-8f8c-c9a4ddb85124,24.0,cus_T3pWDP4DLyCAw9,8900.0,1068.0
1073,co_ddfcd4dc-9f1e-4fbd-9fff-6175730b4405,ImageKit.io,IN_HOUSE,imagekit.io,cus_T6H01xvBRIQBek,sub_1SA4UGKojVEYZPlXV8WGUTUF,co_ddfcd4dc-9f1e-4fbd-9fff-6175730b4405,15.0,,,0.0
1074,co_de659bbf-2c61-43c4-bdbb-cf092ee5dbbf,YouScan,IN_HOUSE,youscan.com,cus_T6O1IEqCCT63pv,sub_1SABVfKojVEYZPlX96bryzUo,co_de659bbf-2c61-43c4-bdbb-cf092ee5dbbf,9.0,,,0.0
1075,co_de86c7d6-29bb-481e-91e0-96d061716a25,Klook,IN_HOUSE,klook.com,cus_T5WBZkykmxXGoW,sub_1S9LADKojVEYZPlXPYBjprET,co_de86c7d6-29bb-481e-91e0-96d061716a25,12.0,,,0.0
1076,co_de8771d5-1247-4f7b-ac6b-fd3eda1e1171,Softonic,IN_HOUSE,softonic.com,cus_SZ2GKfIpFn745w,sub_1RduD4KojVEYZPlXaETY3ZLL,co_de8771d5-1247-4f7b-ac6b-fd3eda1e1171,300.0,cus_SZ2GKfIpFn745w,19900.0,2388.0
1077,co_dec523eb-f5d0-475e-8e34-604f0e599c3f,EQWAL,IN_HOUSE,eqwal.legal,cus_SdqC6aeIQYgBrB,sub_1RiYXrKojVEYZPlX7fxgJCs3,co_dec523eb-f5d0-475e-8e34-604f0e599c3f,75.0,cus_SdqC6aeIQYgBrB,91900.0,11028.0
1078,co_df0a67d4-58e7-4919-b302-ada0116195ec,Nicely Network,AGENCY,nicelynetwork.com,cus_T4j004KrS9IG55,sub_1S8ZtdKojVEYZPlXtLY3GCnL,co_df0a67d4-58e7-4919-b302-ada0116195ec,6.0,,,0.0
1079,co_df373fa6-afd4-4d87-9911-a1cdbc046405,Officers Of,AGENCY,officersof.com,cus_Si5p0vW1QgqPGF,sub_1RmhMvKojVEYZPlXbRQiAnMM,co_df373fa6-afd4-4d87-9911-a1cdbc046405,153.0,cus_Si5p0vW1QgqPGF,19900.0,2388.0
1080,co_df75e547-4475-41ae-a8db-29cb1fe2ef0d,Miss Tourist,IN_HOUSE,misstourist.com,cus_Sx7lERQ7DgHv0c,sub_1S1DXSKojVEYZPlXF1vt9F4n,co_df75e547-4475-41ae-a8db-29cb1fe2ef0d,24.0,cus_Sx7lERQ7DgHv0c,8900.0,1068.0
1081,co_dfa8f546-9b7b-4556-992f-014ad87b5a79,FrankCrum,IN_HOUSE,frankcrum.com,cus_SyygpGtfwW2J0y,sub_1S30jZKojVEYZPlXYnajYDCp,co_dfa8f546-9b7b-4556-992f-014ad87b5a79,90.0,cus_SyygpGtfwW2J0y,194522.0,23342.64
1082,co_dfba2833-ee2e-451b-860a-3b5cff289d5b,CORSAIR,IN_HOUSE,corsair.com,cus_SdqE9pMsstAeZJ,sub_1RniGAKojVEYZPlXLYEY3Mwr,co_dfba2833-ee2e-451b-860a-3b5cff289d5b,72.0,cus_SdqE9pMsstAeZJ,8900.0,1068.0
1083,co_e02ccfab-4eaf-413c-8d88-f68a529bb52f,Office World,IN_HOUSE,officeworld.ch,cus_SR4tQjzjzoPePf,sub_1RWCjJKojVEYZPlXi2sm2U8p,co_e02ccfab-4eaf-413c-8d88-f68a529bb52f,75.0,cus_SR4tQjzjzoPePf,8900.0,1068.0
1084,co_e044244c-15a8-431c-a31a-6081be5909a5,HelloBello,IN_HOUSE,hellobello.de,cus_SzASIofvqNjn88,sub_1S3CHlKojVEYZPlXRLLapsrB,co_e044244c-15a8-431c-a31a-6081be5909a5,60.0,cus_SzASIofvqNjn88,8900.0,1068.0
1085,co_e04c99d2-84b5-46de-bd65-1b52a4ef86cf,Vente-unique,IN_HOUSE,vente-unique.com,cus_SQlJo7zX1oKGCz,sub_1RVtnYKojVEYZPlXbzc3vDzb,co_e04c99d2-84b5-46de-bd65-1b52a4ef86cf,249.0,cus_SQlJo7zX1oKGCz,9950.0,1194.0
1086,co_e0bf1a9b-c6ea-42e0-b8d7-67d200043d8d,Netzbekannt,AGENCY,netzbekannt.de,cus_SZgYRU2acFZobZ,sub_1ReXC0KojVEYZPlXWVut2B6l,co_e0bf1a9b-c6ea-42e0-b8d7-67d200043d8d,141.0,cus_SZgYRU2acFZobZ,6800.0,816.0
1087,co_e0c1ad83-ca58-49a4-9d0c-9bf27a976bc6,Dofollow Inc.,AGENCY,dofollow.com,cus_T5ZyYnbSzbNC7H,sub_1S9OovKojVEYZPlXWDL7HMP8,co_e0c1ad83-ca58-49a4-9d0c-9bf27a976bc6,27.0,,,0.0
1088,co_e0e0eb2b-fe42-47bc-b0fd-425579a4949e,AppSignal,IN_HOUSE,appsignal.com,cus_Sm5wpzWJgVci5D,sub_1RqXloKojVEYZPlXO7PdAvoI,co_e0e0eb2b-fe42-47bc-b0fd-425579a4949e,15.0,cus_Sm5wpzWJgVci5D,8900.0,1068.0
1089,co_e0f8acd9-10f9-472d-9d10-237bdb1f094b,Ringgitplus,IN_HOUSE,ringgitplus.com,cus_Sih4AnmQUMsKnu,sub_1RnVR4KojVEYZPlXgywjZrDq,co_e0f8acd9-10f9-472d-9d10-237bdb1f094b,300.0,cus_Sih4AnmQUMsKnu,19900.0,2388.0
